source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
reth,state-trie,resource_exhaustion,crafted_state,Unrated,B_corroborated,fix(init): track actual byte size instead of account count in dump_sta,https://github.com/paradigmxyz/reth/pull/23190
reth,state-trie,resource_exhaustion,malformed_input,Unrated,B_corroborated,chore(bench): limit reth memory to 95% of available RAM,https://github.com/paradigmxyz/reth/pull/23005
reth,state-trie,resource_exhaustion,large_input,Unrated,B_corroborated,fix(rocksdb): periodic batch commits in stages to prevent OOM,https://github.com/paradigmxyz/reth/pull/21334
reth,database,resource_exhaustion,internal_only,Unrated,B_corroborated,fix(prune): use batched pruning loop with edge feature to prevent OOM,https://github.com/paradigmxyz/reth/pull/21649
reth,state-trie,resource_exhaustion,malformed_input,Unrated,B_corroborated,fix(prune): reth prune requires being run twice to actually prune,https://github.com/paradigmxyz/reth/pull/21785
reth,state-trie,resource_exhaustion,internal_only,Unrated,B_corroborated,fix(tree): evict changeset cache even when finalized block is unset,https://github.com/paradigmxyz/reth/pull/21354
reth,transactions,resource_exhaustion,crafted_state,Unrated,C_candidate,perf(`history_by_block_hash`): reuse provider instead of creating two,https://github.com/paradigmxyz/reth/pull/13382
reth,opcodes,consensus_divergence,malicious_p2p_message,Unrated,B_corroborated,fix(static-files): break `Arc` reference cycle,https://github.com/paradigmxyz/reth/pull/6795
reth,sync,missing_input_validation,malformed_input,Unrated,B_corroborated,fix: shrink queued bodies and headers when drained or split,https://github.com/paradigmxyz/reth/pull/3191
reth,sync,resource_exhaustion,malformed_input,Unrated,C_candidate,feat: add headers stage config options,https://github.com/paradigmxyz/reth/pull/2724
reth,sync,resource_exhaustion,large_input,Unrated,B_corroborated,fix: use bounded sender for bodies responses,https://github.com/paradigmxyz/reth/pull/2684
reth,engine-api,missing_input_validation,crafted_state,Unrated,B_corroborated,fix: defer insert_state until after block validation to prevent cache ,https://github.com/paradigmxyz/reth/pull/22199
reth,block-processing,race_condition,internal_only,Unrated,B_corroborated,fix(engine): perform cache updates with guard,https://github.com/paradigmxyz/reth/pull/18435
reth,engine-api,race_condition,internal_only,Unrated,B_corroborated,fix(cache): Ensure execution cache remains locked until updated,https://github.com/paradigmxyz/reth/pull/18564
reth,state-trie,consensus_divergence,crafted_state,Unrated,B_corroborated,fix(providers): collect BlockState before constructing DB provider,https://github.com/paradigmxyz/reth/pull/11338
reth,state-trie,missing_bounds_check,malformed_input,Unrated,B_corroborated,fix: check for oob offset access in nippy jar,https://github.com/paradigmxyz/reth/pull/8037
reth,evm,missing_bounds_check,malicious_tx,Unrated,B_corroborated,fix: prevent child call out of bounds,https://github.com/paradigmxyz/reth/pull/3920
reth,state-trie,resource_exhaustion,malformed_input,Unrated,B_corroborated,docs: memory profiling and OOM debugging tutorial,https://github.com/paradigmxyz/reth/pull/3819
reth,sync,resource_exhaustion,malformed_input,Unrated,B_corroborated,fix(download): stream loop,https://github.com/paradigmxyz/reth/pull/433
reth,database,missing_bounds_check,crafted_state,Unrated,C_candidate,fix(deps): update memmap2 to 0.9.11,https://github.com/paradigmxyz/reth/pull/25609
reth,state-trie,improper_state_update,malformed_input,Unrated,B_corroborated,"revert: ""perf(trie): replace Box clone with unsafe reborrow in prune (",https://github.com/paradigmxyz/reth/pull/22525
reth,rpc,consensus_divergence,malformed_input,Unrated,B_corroborated,fix: make payload to block fns sound,https://github.com/paradigmxyz/reth/pull/8267
reth,other,race_condition,internal_only,Unrated,B_corroborated,test: remove unsafe env::set_var(RUST_LOG) from tests,https://github.com/paradigmxyz/reth/pull/23672
reth,state-trie,improper_state_update,malformed_input,Unrated,B_corroborated,perf(trie): replace Box clone with unsafe reborrow in prune,https://github.com/paradigmxyz/reth/pull/22516
reth,blobs,incorrect_gas_accounting,malformed_input,Unrated,B_corroborated,fix(transaction-pool): Fix wrong assertion,https://github.com/paradigmxyz/reth/pull/18778
reth,engine-api,unhandled_error_or_nil,crafted_state,Unrated,B_corroborated,fix: return null withdrawals,https://github.com/paradigmxyz/reth/pull/3762
reth,engine-api,improper_state_update,malicious_block,Unrated,B_corroborated,fix(tree-engine): also update in-memory tree when there are attributes,https://github.com/paradigmxyz/reth/pull/19668
reth,engine-api,improper_state_update,malicious_block,Unrated,B_corroborated,fix(consensus): skip building only for ancestor,https://github.com/paradigmxyz/reth/pull/6442
reth,state-trie,missing_input_validation,crafted_state,Unrated,B_corroborated,perf(tree): cache canonical trie updates,https://github.com/paradigmxyz/reth/pull/5871
teku,p2p-interface,other,malicious_p2p_message,Info,C_candidate,Fix reported security issue on Netty (#6688),https://github.com/Consensys/teku/commit/b489bd0dfc5682d1d09c01e9e3f419b29822cdd2
teku,p2p-interface,other,malicious_p2p_message,Info,C_candidate,Add Libp2p Noise security protocol support (#1657),https://github.com/Consensys/teku/commit/d4ee0d50cdc144c91fb1e71547ed57677a91721b
teku,other,resource_exhaustion,large_input,Info,C_candidate,update ansi-regex to remove vulnerability (#4566),https://github.com/Consensys/teku/commit/062cc070a000bc32d881f9275b5eb92767ec02af
teku,other,other,internal_only,Info,C_candidate,scan docker images for vulnerabilities (#4253),https://github.com/Consensys/teku/commit/b0ba9f1ee277ae57c8ee448399477af76f2caa51
teku,p2p-interface,resource_exhaustion,malicious_p2p_message,Info,A_authoritative,Add fix for CVE-2024-7254 (#8647),https://github.com/Consensys/teku/commit/b91c43237fe5eae29ddcb772b1cf3688fc3e8d56
teku,other,other,internal_only,Info,A_authoritative,Suppress incorrect trivy warning for CVE-2022-2191 (#5918),https://github.com/Consensys/teku/commit/23dd2a4d384ea218ed1780dc4772b186f4835c53
teku,serialization,resource_exhaustion,malformed_input,Info,A_authoritative,Update Jackson and SnakeYAML (#6181),https://github.com/Consensys/teku/commit/7db47f8dbc6c88fc6be3b65a74807a5669f2eb81
teku,other,other,internal_only,Info,A_authoritative,Update dependencies (#6359),https://github.com/Consensys/teku/commit/2d0686aac28473d7273774ff765dd7613c295877
teku,other,other,internal_only,Info,C_candidate,Remove link checker action. (#5014),https://github.com/Consensys/teku/commit/078488c420aab7a2813539288f9ebff8d513f8d1
teku,p2p-interface,other,internal_only,Info,B_corroborated,attempt to fix flakness on possible race condition (#10490),https://github.com/Consensys/teku/commit/7f63fbf92cd9195f52585e15d30f6e75ed8a6323
teku,beacon-chain:attestation,race_condition,malicious_attestation,Info,B_corroborated,Fix TOCTOU race condition for duplicate attestations (#10210),https://github.com/Consensys/teku/commit/ef4306f9fd251ee115fa02deeabff616e3082975
teku,beacon-chain:execution-payload,race_condition,internal_only,Info,B_corroborated,Fix `handleError` and `handleSuccess` race condition (#7160),https://github.com/Consensys/teku/commit/d44d64f24b2b7ca42a228daaedba0bed41dd3e42
teku,fork-choice,race_condition,peer,Info,B_corroborated,Fix fork choice race condition (#1707),https://github.com/Consensys/teku/commit/dffc13fdf2a5176b8a1e48fc7b32dba307459ebb
teku,validator,missing_input_validation,malformed_input,Info,B_corroborated,Fix race condition which could cause duties to not be invalidated (#38,https://github.com/Consensys/teku/commit/b782b1d64b6540516455b1d4815e25dab8044078
teku,fork-choice,race_condition,malicious_attestation,Info,B_corroborated,Fix race condition when committing changes to fork choice votes (#2602,https://github.com/Consensys/teku/commit/39bfecad0bff96e5ab31aaca970929f45b61b94d
teku,fork-choice,resource_exhaustion,malicious_block,Info,B_corroborated,[Issue 2037] Limit hot blocks in memory (with race condition fix) (#22,https://github.com/Consensys/teku/commit/68f9af79ee2cbe1ac0eee5b443cd3c93de423d9e
teku,validator,race_condition,internal_only,Info,B_corroborated,Fix potential race condition in DefaultPerformanceTracker (#4201),https://github.com/Consensys/teku/commit/3227675fbd4e8369b25e3f37110028ac8079f77a
teku,beacon-chain:attestation,missing_input_validation,malicious_attestation,Info,B_corroborated,Aggregate attestations (#914),https://github.com/Consensys/teku/commit/72259c8c0669850d058c1ce71a3182323ccdc99a
teku,data-availability-sampling,integer_overflow_underflow,malicious_p2p_message,Unrated,B_corroborated,Avoid recursive data column sidecar range sends,https://github.com/Consensys/teku/pull/10808
teku,fork-choice,incorrect_gas_accounting,crafted_state,Unrated,B_corroborated,Apply proposer boost if dependent roots match,https://github.com/Consensys/teku/pull/10783
teku,kzg-commitments,integer_overflow_underflow,malicious_attestation,Unrated,B_corroborated,Fix ArithmeticException for builder-indexed voluntary exits in MappedO,https://github.com/Consensys/teku/pull/10632
teku,p2p-interface,resource_exhaustion,peer,Unrated,B_corroborated,Restore pre-4.2.11 synchronous cleanup path,https://github.com/Consensys/teku/pull/10593
teku,p2p-interface,incorrect_gas_accounting,malicious_p2p_message,Unrated,B_corroborated,Fix flakness on possible race condition,https://github.com/Consensys/teku/pull/10490
teku,validator,missing_input_validation,crafted_state,Unrated,B_corroborated,added benchmark for large state serialization,https://github.com/Consensys/teku/pull/10464
teku,serialization,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,Fix mainnet state serialization,https://github.com/Consensys/teku/pull/10452
teku,data-availability-sampling,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,Fulu misc helpers property test,https://github.com/Consensys/teku/pull/10337
teku,data-availability-sampling,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,Add ChainStorage test for DataColumnSidecars #9928,https://github.com/Consensys/teku/pull/10244
teku,builder,missing_input_validation,malicious_attestation,Unrated,B_corroborated,Fix TOCTOU race condition for duplicate attestations,https://github.com/Consensys/teku/pull/10210
teku,data-availability-sampling,incorrect_gas_accounting,crafted_state,Unrated,B_corroborated,remove das custody sync,https://github.com/Consensys/teku/pull/10088
teku,validator,missing_input_validation,malformed_input,Unrated,B_corroborated,test: make error message assertion more flexible,https://github.com/Consensys/teku/pull/10058
teku,other,race_condition,internal_only,Unrated,B_corroborated,Fix deadlock and another bug in TaskQueue,https://github.com/Consensys/teku/pull/9846
teku,bls,incorrect_gas_accounting,malformed_input,Unrated,B_corroborated,bls-keystore: Use Teku sha256 instead of Tuweni,https://github.com/Consensys/teku/pull/9573
teku,fork-choice,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,Fix fork choice overflow\underflow bug,https://github.com/Consensys/teku/pull/9234
teku,database,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,limit weight to max_uint64 to avoid overflow,https://github.com/Consensys/teku/pull/9191
teku,beacon-chain:attestation,missing_input_validation,malicious_attestation,Unrated,B_corroborated,Performance tracker,https://github.com/Consensys/teku/pull/8851
teku,kzg-commitments,integer_overflow_underflow,malicious_p2p_message,Unrated,B_corroborated,Fix BlocksByRange RPC requests when count is 0,https://github.com/Consensys/teku/pull/8341
teku,fork-choice,incorrect_gas_accounting,crafted_state,Unrated,B_corroborated,let forkChoice onTick fail,https://github.com/Consensys/teku/pull/8096
teku,database,race_condition,internal_only,Unrated,B_corroborated,Fix store deadlock,https://github.com/Consensys/teku/pull/7756
teku,kzg-commitments,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,Fix potential overflow error when pruning blobs,https://github.com/Consensys/teku/pull/7432
teku,beacon-chain:attestation,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,fix committees computation overflow,https://github.com/Consensys/teku/pull/7408
teku,beacon-chain:execution-payload,race_condition,internal_only,Unrated,B_corroborated,Fix `handleError` and `handleSuccess` race condition,https://github.com/Consensys/teku/pull/7160
teku,beacon-chain:withdrawal,missing_bounds_check,malicious_block,Unrated,B_corroborated,Fix validator index check in verifyBlsToExecutionChanges,https://github.com/Consensys/teku/pull/6413
teku,p2p-interface,race_condition,peer,Unrated,B_corroborated,Ignore status updates from disconnected peers,https://github.com/Consensys/teku/pull/6299
teku,p2p-interface,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,Improve registration logging and fix NullPointer scenario,https://github.com/Consensys/teku/pull/6157
teku,other,resource_exhaustion,internal_only,Unrated,C_candidate,Reduce memory allocation for each gradle runner,https://github.com/Consensys/teku/pull/6072
teku,beacon-chain:execution-payload,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,Re-execute failed execution block if descendant is added to the pendi…,https://github.com/Consensys/teku/pull/5840
teku,other,other,internal_only,Unrated,C_candidate,Remove link checker action,https://github.com/Consensys/teku/pull/5014
teku,database,incorrect_gas_accounting,malformed_input,Unrated,B_corroborated,Fix db deadlock,https://github.com/Consensys/teku/pull/5010
teku,beacon-chain:attestation,incorrect_gas_accounting,malicious_attestation,Unrated,C_candidate,Fix race conditions in AggregatingAttestationPool,https://github.com/Consensys/teku/pull/4338
teku,validator,missing_input_validation,malformed_input,Unrated,B_corroborated,Fix potential race condition in DefaultPerformanceTracker,https://github.com/Consensys/teku/pull/4201
teku,bls,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,Avoid zero batch multiplier,https://github.com/Consensys/teku/pull/4114
teku,validator,missing_input_validation,malformed_input,Unrated,C_candidate,Fix NullPointerException when requesting genesis data prior to genesis,https://github.com/Consensys/teku/pull/4017
teku,other,other,internal_only,Unrated,B_corroborated,Update YML load code and prevent job to crash silently,https://github.com/Consensys/teku/pull/3987
teku,beacon-chain:sync-committee,missing_input_validation,malicious_p2p_message,Unrated,B_corroborated,Fix validation of sync committee gossip that refers to a block root ju,https://github.com/Consensys/teku/pull/3975
teku,p2p-interface,resource_exhaustion,peer,Unrated,C_candidate,Support syncing to non-finalised chains,https://github.com/Consensys/teku/pull/2821
teku,beacon-chain:deposit,integer_overflow_underflow,large_input,Unrated,B_corroborated,Remove TODO comment: deposit count shouldn't overflow int,https://github.com/Consensys/teku/pull/2677
